Sekunden;Gas;Aussen;Kessel;Wasser;Relais;Programm;;Status;;;Tag
1769034413;6234,72;-3,25;59,5;30,0;0xd0;0x00;;0x05;;;0x84
1769034421;6234,72;-3,25;59,0;30,0;0xd0;0x00;;0x05;;;0x84
1769034430;6234,72;-3,25;58,5;30,0;0xd0;0x00;;0x05;;;0x84
1769034435;6234,72;-3,25;58,0;30,0;0xd0;0x00;;0x05;;;0x84
1769034441;6234,72;-3,25;57,5;30,0;0xd0;0x00;;0x05;;;0x84
1769034447;6234,72;-3,25;57,0;30,0;0xd0;0x00;;0x05;;;0x84
1769034453;6234,72;-3,25;56,5;30,0;0xd0;0x00;;0x05;;;0x84
1769034458;6234,72;-3,25;56,0;30,0;0xd0;0x00;;0x05;;;0x84
1769034464;6234,72;-3,25;55,5;30,0;0xd0;0x00;;0x05;;;0x84
1769034470;6234,72;-3,25;55,0;30,0;0xd0;0x00;;0x05;;;0x84
1769034477;6234,72;-3,25;54,5;30,0;0xd0;0x00;;0x05;;;0x84
1769034482;6234,72;-3,25;54,0;30,0;0xd0;0x00;;0x05;;;0x84
1769034487;6234,72;-3,25;53,5;30,0;0xd0;0x00;;0x05;;;0x84
1769034494;6234,72;-3,25;53,0;30,0;0xd0;0x00;;0x05;;;0x84
1769034501;6234,72;-3,25;52,5;30,0;0xd0;0x00;;0x05;;;0x84
1769034506;6234,72;-3,25;52,0;30,0;0xd0;0x00;;0x05;;;0x84
1769034514;6234,72;-3,25;51,5;30,0;0xd0;0x00;;0x05;;;0x84
1769034521;6234,72;-3,25;51,0;30,0;0xd0;0x00;;0x05;;;0x84
1769034528;6234,72;-3,25;50,5;30,0;0xd0;0x00;;0x05;;;0x84
1769034535;6234,72;-3,25;50,0;30,0;0xd0;0x00;;0x05;;;0x84
1769034543;6234,72;-3,25;49,5;30,0;0xd0;0x00;;0x05;;;0x84
1769034553;6234,72;-3,25;49,0;30,0;0xd0;0x00;;0x05;;;0x84
1769034565;6234,72;-3,25;48,5;30,0;0xd0;0x00;;0x05;;;0x84
1769034579;6234,72;-3,25;48,0;30,0;0xd0;0x00;;0x05;;;0x84
1769034599;6234,72;-3,25;47,5;30,0;0xd0;0x00;;0x05;;;0x84
1769034626;6234,72;-3,25;47,0;30,0;0xd0;0x00;;0x05;;;0x84
1769034651;6234,72;-3,25;46,5;30,0;0xd0;0x00;;0x05;;;0x84
1769034679;6234,72;-3,25;46,0;30,0;0xd0;0x00;;0x05;;;0x84
1769034687;6234,72;-3,25;46,0;29,5;0xd0;0x00;;0x05;;;0x84
1769034704;6234,72;-3,25;45,5;29,5;0xd0;0x00;;0x05;;;0x84
1769034726;6234,72;-3,25;45,0;29,5;0xd0;0x00;;0x05;;;0x84
1769034755;6234,72;-3,25;44,5;29,5;0xd0;0x00;;0x05;;;0x84
1769034790;6234,72;-3,25;44,0;29,5;0xd0;0x00;;0x05;;;0x84
1769034841;6234,72;-3,25;43,5;29,5;0xd0;0x00;;0x05;;;0x84
1769034894;6234,72;-3,25;43,0;29,5;0xd0;0x00;;0x05;;;0x84
1769034956;6234,72;-3,25;42,5;29,5;0xd0;0x00;;0x05;;;0x84
1769035027;6234,72;-3,25;42,0;29,5;0xd0;0x00;;0x05;;;0x84
1769035097;6234,72;-3,25;41,5;29,5;0xd0;0x00;;0x05;;;0x84
1769035156;6234,72;-3,25;41,0;29,5;0xd0;0x00;;0x05;;;0x84
1769035229;6234,72;-3,25;40,5;29,5;0xd0;0x00;;0x05;;;0x84
1769035307;6234,72;-3,25;40,0;29,5;0xd0;0x00;;0x05;;;0x84
1769035361;6234,72;-3,25;39,5;29,5;0xd0;0x00;;0x05;;;0x84
1769035427;6234,72;-3,25;39,0;29,5;0xd0;0x00;;0x05;;;0x84
1769035491;6234,72;-3,25;38,5;29,5;0xd0;0x00;;0x05;;;0x84
1769035574;6234,72;-3,25;38,0;29,5;0xd0;0x00;;0x05;;;0x84
1769035630;6234,72;-3,25;37,5;29,5;0xd0;0x00;;0x05;;;0x84
1769035730;6234,72;-3,25;37,0;29,5;0xd0;0x00;;0x05;;;0x84
1769035806;6234,72;-3,25;36,5;29,5;0xd0;0x00;;0x05;;;0x84
1769035813;6234,72;-3,25;36,5;29,5;0xd1;0x00;;0x05;;;0x84
1769035849;6234,73;-3,25;36,5;29,5;0xd1;0x00;;0x05;;;0x84
1769035861;6234,74;-3,25;36,5;29,5;0xd1;0x00;;0x05;;;0x84
1769035873;6234,75;-3,25;36,5;29,5;0xd1;0x00;;0x05;;;0x84
1769035879;6234,75;-3,25;36,0;29,5;0xd1;0x00;;0x05;;;0x84
1769035885;6234,76;-3,25;36,0;29,5;0xd1;0x00;;0x05;;;0x84
1769035892;6234,76;-3,25;36,5;29,5;0xd1;0x00;;0x05;;;0x84
1769035897;6234,77;-3,25;36,5;29,5;0xd1;0x00;;0x05;;;0x84
1769035908;6234,78;-3,25;36,5;29,5;0xd1;0x00;;0x05;;;0x84
1769035914;6234,78;-3,25;37,0;29,5;0xd1;0x00;;0x05;;;0x84
1769035920;6234,79;-3,25;37,0;29,5;0xd1;0x00;;0x05;;;0x84
1769035926;6234,79;-3,25;37,5;29,5;0xd1;0x00;;0x05;;;0x84
1769035932;6234,80;-3,25;37,5;29,5;0xd1;0x00;;0x05;;;0x84
1769035933;6234,80;-3,25;38,0;29,5;0xd1;0x00;;0x05;;;0x84
1769035940;6234,80;-3,25;38,5;29,5;0xd1;0x00;;0x05;;;0x84
1769035944;6234,81;-3,25;38,5;29,5;0xd1;0x00;;0x05;;;0x84
1769035947;6234,81;-3,25;39,0;29,5;0xd1;0x00;;0x05;;;0x84
1769035950;6234,81;-3,25;39,5;29,5;0xd1;0x00;;0x05;;;0x84
1769035953;6234,81;-3,25;40,0;29,5;0xd1;0x00;;0x05;;;0x84
1769035956;6234,82;-3,25;40,0;29,5;0xd1;0x00;;0x05;;;0x84
1769035958;6234,82;-3,25;40,5;29,5;0xd1;0x00;;0x05;;;0x84
1769035962;6234,82;-3,25;41,0;29,5;0xd1;0x00;;0x05;;;0x84
1769035965;6234,82;-3,25;41,5;29,5;0xd1;0x00;;0x05;;;0x84
1769035968;6234,83;-3,25;41,5;29,5;0xd1;0x00;;0x05;;;0x84
1769035970;6234,83;-3,25;42,0;29,5;0xd1;0x00;;0x05;;;0x84
1769035974;6234,83;-3,25;42,5;29,5;0xd1;0x00;;0x05;;;0x84
1769035977;6234,83;-3,25;43,0;29,5;0xd1;0x00;;0x05;;;0x84
1769035979;6234,83;-3,25;43,5;29,5;0xd1;0x00;;0x05;;;0x84
1769035980;6234,84;-3,25;43,5;29,5;0xd1;0x00;;0x05;;;0x84
1769035982;6234,84;-3,25;44,0;29,5;0xd1;0x00;;0x05;;;0x84
1769035986;6234,84;-3,25;44,5;29,5;0xd1;0x00;;0x05;;;0x84
1769035989;6234,84;-3,25;45,0;29,5;0xd1;0x00;;0x05;;;0x84
1769035993;6234,85;-3,25;45,0;29,5;0xd1;0x00;;0x05;;;0x84
1769035994;6234,85;-3,25;45,5;29,5;0xd1;0x00;;0x05;;;0x84
1769035997;6234,85;-3,25;46,0;29,5;0xd1;0x00;;0x05;;;0x84
1769035999;6234,85;-3,25;46,5;29,5;0xd1;0x00;;0x05;;;0x84
1769036002;6234,85;-3,25;47,0;29,5;0xd1;0x00;;0x05;;;0x84
1769036004;6234,85;-3,25;47,0;29,5;0xd0;0x00;;0x05;;;0x84
1769036006;6234,85;-3,25;47,5;29,5;0xd0;0x00;;0x05;;;0x84
1769036008;6234,85;-3,25;48,0;29,5;0xd0;0x00;;0x05;;;0x84
1769036011;6234,85;-3,25;48,5;29,5;0xd0;0x00;;0x05;;;0x84
1769036014;6234,85;-3,25;49,0;29,5;0xd0;0x00;;0x05;;;0x84
1769036019;6234,85;-3,25;49,5;29,5;0xd0;0x00;;0x05;;;0x84
1769036021;6234,85;-3,25;50,0;29,5;0xd0;0x00;;0x05;;;0x84
1769036023;6234,85;-3,25;50,5;29,5;0xd0;0x00;;0x05;;;0x84
1769036026;6234,85;-3,25;51,0;29,5;0xd0;0x00;;0x05;;;0x84
1769036030;6234,85;-3,25;51,5;29,5;0xd0;0x00;;0x05;;;0x84
1769036031;6234,85;-3,25;52,0;29,5;0xd0;0x00;;0x05;;;0x84
1769036035;6234,85;-3,25;52,5;29,5;0xd0;0x00;;0x05;;;0x84
1769036038;6234,85;-3,25;53,0;29,5;0xd0;0x00;;0x05;;;0x84
1769036041;6234,85;-3,25;53,5;29,5;0xd0;0x00;;0x05;;;0x84
1769036045;6234,85;-3,25;54,0;29,5;0xd0;0x00;;0x05;;;0x84
1769036048;6234,85;-3,25;54,5;29,5;0xd0;0x00;;0x05;;;0x84
1769036052;6234,85;-3,25;55,0;29,5;0xd0;0x00;;0x05;;;0x84
1769036055;6234,85;-3,25;55,5;29,5;0xd0;0x00;;0x05;;;0x84
1769036058;6234,85;-3,25;56,0;29,5;0xd0;0x00;;0x05;;;0x84
1769036065;6234,85;-3,25;56,5;29,5;0xd0;0x00;;0x05;;;0x84
1769036069;6234,85;-3,25;57,0;29,5;0xd0;0x00;;0x05;;;0x84
1769036074;6234,85;-3,25;57,5;29,5;0xd0;0x00;;0x05;;;0x84
1769036079;6234,85;-3,25;58,0;29,5;0xd0;0x00;;0x05;;;0x84
1769036084;6234,85;-3,25;58,5;29,5;0xd0;0x00;;0x05;;;0x84
1769036092;6234,85;-3,25;59,0;29,5;0xd0;0x00;;0x05;;;0x84
1769036097;6234,85;-3,25;59,5;29,5;0xd0;0x00;;0x05;;;0x84
1769036106;6234,85;-3,25;60,0;29,5;0xd0;0x00;;0x05;;;0x84
1769036107;6234,85;-3,25;60,0;29,5;0xd0;0x00;;0x05;;;0xa4
1769036116;6234,85;-3,25;60,5;29,5;0xd0;0x00;;0x05;;;0xa4
1769036131;6234,85;-3,25;61,0;29,5;0xd0;0x00;;0x05;;;0xa4
1769036167;6234,85;-3,25;61,0;29,5;0xd0;0x00;;0x05;;;0x84
1769036173;6234,85;-3,25;60,5;29,5;0xd0;0x00;;0x05;;;0x84
1769036187;6234,85;-3,25;60,0;29,5;0xd0;0x00;;0x05;;;0x84
1769036199;6234,85;-3,25;59,5;29,5;0xd0;0x00;;0x05;;;0x84
1769036207;6234,85;-3,25;59,0;29,5;0xd0;0x00;;0x05;;;0x84
1769036214;6234,85;-3,25;58,5;29,5;0xd0;0x00;;0x05;;;0x84
1769036219;6234,85;-3,25;58,0;29,5;0xd0;0x00;;0x05;;;0x84
1769036226;6234,85;-3,25;57,5;29,5;0xd0;0x00;;0x05;;;0x84
1769036233;6234,85;-3,25;57,0;29,5;0xd0;0x00;;0x05;;;0x84
1769036238;6234,85;-3,25;56,5;29,5;0xd0;0x00;;0x05;;;0x84
1769036243;6234,85;-3,25;56,0;29,5;0xd0;0x00;;0x05;;;0x84
1769036248;6234,85;-3,25;55,5;29,5;0xd0;0x00;;0x05;;;0x84
1769036255;6234,85;-3,25;55,0;29,5;0xd0;0x00;;0x05;;;0x84
1769036260;6234,85;-3,25;54,5;29,5;0xd0;0x00;;0x05;;;0x84
1769036265;6234,85;-3,25;54,0;29,5;0xd0;0x00;;0x05;;;0x84
1769036272;6234,85;-3,25;53,5;29,5;0xd0;0x00;;0x05;;;0x84
1769036278;6234,85;-3,25;53,0;29,5;0xd0;0x00;;0x05;;;0x84
1769036283;6234,85;-3,25;52,5;29,5;0xd0;0x00;;0x05;;;0x84
1769036290;6234,85;-3,25;52,0;29,5;0xd0;0x00;;0x05;;;0x84
1769036299;6234,85;-3,25;51,5;29,5;0xd0;0x00;;0x05;;;0x84
1769036307;6234,85;-3,25;51,0;29,5;0xd0;0x00;;0x05;;;0x84
1769036312;6234,85;-3,25;50,5;29,5;0xd0;0x00;;0x05;;;0x84
1769036319;6234,85;-3,25;50,0;29,5;0xd0;0x00;;0x05;;;0x84
1769036331;6234,85;-3,25;49,5;29,5;0xd0;0x00;;0x05;;;0x84
1769036341;6234,85;-3,25;49,0;29,5;0xd0;0x00;;0x05;;;0x84
1769036355;6234,85;-3,25;48,5;29,5;0xd0;0x00;;0x05;;;0x84
1769036366;6234,85;-3,25;48,0;29,5;0xd0;0x00;;0x05;;;0x84
1769036389;6234,85;-3,25;47,5;29,5;0xd0;0x00;;0x05;;;0x84
1769036421;6234,85;-3,25;47,0;29,5;0xd0;0x00;;0x05;;;0x84
1769036448;6234,85;-3,25;46,5;29,5;0xd0;0x00;;0x05;;;0x84
1769036471;6234,85;-3,25;46,0;29,5;0xd0;0x00;;0x05;;;0x84
1769036495;6234,85;-3,25;45,5;29,5;0xd0;0x00;;0x05;;;0x84
1769036519;6234,85;-3,25;45,0;29,5;0xd0;0x00;;0x05;;;0x84
1769036551;6234,85;-3,25;44,5;29,5;0xd0;0x00;;0x05;;;0x84
1769036590;6234,85;-3,25;44,0;29,5;0xd0;0x00;;0x05;;;0x84
1769036644;6234,85;-3,25;43,5;29,5;0xd0;0x00;;0x05;;;0x84
1769036698;6234,85;-3,25;43,0;29,5;0xd0;0x00;;0x05;;;0x84
1769036763;6234,85;-3,25;42,5;29,5;0xd0;0x00;;0x05;;;0x84
1769036834;6234,85;-3,25;42,0;29,5;0xd0;0x00;;0x05;;;0x84
1769036900;6234,85;-3,25;41,5;29,5;0xd0;0x00;;0x05;;;0x84
1769036957;6234,85;-3,25;41,0;29,5;0xd0;0x00;;0x05;;;0x84
1769037032;6234,85;-3,25;40,5;29,5;0xd0;0x00;;0x05;;;0x84
1769037105;6234,85;-3,25;40,0;29,5;0xd0;0x00;;0x05;;;0x84
1769037160;6234,85;-3,25;39,5;29,5;0xd0;0x00;;0x05;;;0x84
1769037223;6234,85;-3,25;39,0;29,5;0xd0;0x00;;0x05;;;0x84
1769037289;6234,85;-3,25;38,5;29,5;0xd0;0x00;;0x05;;;0x84
1769037369;6234,85;-3,25;38,0;29,5;0xd0;0x00;;0x05;;;0x84
1769037406;6234,85;-3,25;38,0;29,0;0xd0;0x00;;0x05;;;0x84
1769037416;6234,85;-3,25;37,5;29,0;0xd0;0x00;;0x05;;;0x84
1769037494;6234,85;-3,25;37,0;29,0;0xd0;0x00;;0x05;;;0x84
1769037543;6234,85;-3,25;36,5;29,0;0xd0;0x00;;0x05;;;0x84
1769037548;6234,85;-3,25;36,5;29,0;0xd1;0x00;;0x05;;;0x84
1769037583;6234,86;-3,25;36,5;29,0;0xd1;0x00;;0x05;;;0x84
1769037590;6234,86;-3,25;36,0;29,0;0xd1;0x00;;0x05;;;0x84
1769037595;6234,87;-3,25;36,0;29,0;0xd1;0x00;;0x05;;;0x84
1769037607;6234,88;-3,25;36,0;29,0;0xd1;0x00;;0x05;;;0x84
1769037619;6234,89;-3,25;36,0;29,0;0xd1;0x00;;0x05;;;0x84
1769037631;6234,90;-3,25;36,0;29,0;0xd1;0x00;;0x05;;;0x84
1769037643;6234,91;-3,25;36,0;29,0;0xd1;0x00;;0x05;;;0x84
1769037654;6234,92;-3,25;36,0;29,0;0xd1;0x00;;0x05;;;0x84
1769037655;6234,92;-3,25;36,5;29,0;0xd1;0x00;;0x05;;;0x84
1769037663;6234,92;-3,25;37,0;29,0;0xd1;0x00;;0x05;;;0x84
1769037666;6234,93;-3,25;37,0;29,0;0xd1;0x00;;0x05;;;0x84
1769037672;6234,93;-3,25;37,5;29,0;0xd1;0x00;;0x05;;;0x84
1769037678;6234,94;-3,25;37,5;29,0;0xd1;0x00;;0x05;;;0x84
1769037680;6234,94;-3,25;38,0;29,0;0xd1;0x00;;0x05;;;0x84
1769037685;6234,94;-3,25;38,5;29,0;0xd1;0x00;;0x05;;;0x84
1769037689;6234,94;-3,25;39,0;29,0;0xd1;0x00;;0x05;;;0x84
1769037690;6234,95;-3,25;39,0;29,0;0xd1;0x00;;0x05;;;0x84
1769037694;6234,95;-3,25;39,5;29,0;0xd1;0x00;;0x05;;;0x84
1769037697;6234,95;-3,25;40,0;29,0;0xd1;0x00;;0x05;;;0x84
1769037702;6234,96;-3,25;40,0;29,0;0xd1;0x00;;0x05;;;0x84
1769037704;6234,96;-3,25;40,5;29,0;0xd1;0x00;;0x05;;;0x84
1769037707;6234,96;-3,25;41,0;29,0;0xd1;0x00;;0x05;;;0x84
1769037711;6234,96;-3,25;41,5;29,0;0xd1;0x00;;0x05;;;0x84
1769037714;6234,96;-3,25;42,0;29,0;0xd1;0x00;;0x05;;;0x84
1769037715;6234,97;-3,25;42,0;29,0;0xd1;0x00;;0x05;;;0x84
1769037717;6234,97;-3,25;42,5;29,0;0xd1;0x00;;0x05;;;0x84
1769037721;6234,97;-3,25;43,0;29,0;0xd1;0x00;;0x05;;;0x84
1769037726;6234,98;-3,25;43,5;29,0;0xd1;0x00;;0x05;;;0x84
1769037728;6234,98;-3,25;44,0;29,0;0xd1;0x00;;0x05;;;0x84
1769037731;6234,98;-3,25;44,5;29,0;0xd1;0x00;;0x05;;;0x84
1769037734;6234,98;-3,25;45,0;29,0;0xd1;0x00;;0x05;;;0x84
1769037738;6234,98;-3,25;45,5;29,0;0xd1;0x00;;0x05;;;0x84
1769037739;6234,99;-3,25;45,5;29,0;0xd1;0x00;;0x05;;;0x84
1769037741;6234,99;-3,25;46,0;29,0;0xd1;0x00;;0x05;;;0x84
1769037745;6234,99;-3,25;46,5;29,0;0xd1;0x00;;0x05;;;0x84
1769037748;6234,99;-3,25;47,0;29,0;0xd1;0x00;;0x05;;;0x84
1769037751;6234,99;-3,25;47,5;29,0;0xd1;0x00;;0x05;;;0x84
1769037753;6234,99;-3,25;47,5;29,0;0xd0;0x00;;0x05;;;0x84
1769037755;6234,99;-3,25;48,0;29,0;0xd0;0x00;;0x05;;;0x84
1769037758;6234,99;-3,25;48,5;29,0;0xd0;0x00;;0x05;;;0x84
1769037760;6234,99;-3,25;49,0;29,0;0xd0;0x00;;0x05;;;0x84
1769037763;6234,99;-3,25;49,5;29,0;0xd0;0x00;;0x05;;;0x84
1769037767;6234,99;-3,25;50,0;29,0;0xd0;0x00;;0x05;;;0x84
1769037772;6234,99;-3,25;50,5;29,0;0xd0;0x00;;0x05;;;0x84
1769037773;6234,99;-3,25;51,0;29,0;0xd0;0x00;;0x05;;;0x84
1769037777;6234,99;-3,25;51,5;29,0;0xd0;0x00;;0x05;;;0x84
1769037780;6234,99;-3,25;52,0;29,0;0xd0;0x00;;0x05;;;0x84
1769037783;6234,99;-3,25;52,5;29,0;0xd0;0x00;;0x05;;;0x84
1769037787;6234,99;-3,25;53,0;29,0;0xd0;0x00;;0x05;;;0x84
1769037790;6234,99;-3,25;53,5;29,0;0xd0;0x00;;0x05;;;0x84
1769037797;6234,99;-3,25;54,0;29,0;0xd0;0x00;;0x05;;;0x84
1769037799;6234,99;-3,25;54,5;29,0;0xd0;0x00;;0x05;;;0x84
1769037804;6234,99;-3,25;55,0;29,0;0xd0;0x00;;0x05;;;0x84
1769037807;6234,99;-3,25;55,5;29,0;0xd0;0x00;;0x05;;;0x84
1769037814;6234,99;-3,25;56,0;29,0;0xd0;0x00;;0x05;;;0x84
1769037821;6234,99;-3,25;56,5;29,0;0xd0;0x00;;0x05;;;0x84
1769037826;6234,99;-3,25;57,0;29,0;0xd0;0x00;;0x05;;;0x84
1769037831;6234,99;-3,25;57,5;29,0;0xd0;0x00;;0x05;;;0x84
1769037838;6234,99;-3,25;58,0;29,0;0xd0;0x00;;0x05;;;0x84
1769037850;6234,99;-3,25;58,5;29,0;0xd0;0x00;;0x05;;;0x84
1769037861;6234,99;-3,25;59,0;29,0;0xd0;0x00;;0x05;;;0x84
1769037895;6234,99;-3,25;58,5;29,0;0xd0;0x00;;0x05;;;0x84
1769037909;6234,99;-3,25;58,0;29,0;0xd0;0x00;;0x05;;;0x84
1769037919;6234,99;-3,25;57,5;29,0;0xd0;0x00;;0x05;;;0x84
1769037924;6234,99;-3,25;57,0;29,0;0xd0;0x00;;0x05;;;0x84
1769037929;6234,99;-3,25;56,5;29,0;0xd0;0x00;;0x05;;;0x84
1769037934;6234,99;-3,25;56,0;29,0;0xd0;0x00;;0x05;;;0x84
1769037941;6234,99;-3,25;55,5;29,0;0xd0;0x00;;0x05;;;0x84
1769037946;6234,99;-3,25;55,0;29,0;0xd0;0x00;;0x05;;;0x84
1769037949;6234,99;-3,25;54,5;29,0;0xd0;0x00;;0x05;;;0x84
1769037954;6234,99;-3,25;54,0;29,0;0xd0;0x00;;0x05;;;0x84
1769037958;6234,99;-3,25;53,5;29,0;0xd0;0x00;;0x05;;;0x84
1769037965;6234,99;-3,25;53,0;29,0;0xd0;0x00;;0x05;;;0x84
1769037968;6234,99;-3,25;52,5;29,0;0xd0;0x00;;0x05;;;0x84
1769037971;6234,99;-3,25;52,0;29,0;0xd0;0x00;;0x05;;;0x84
1769037977;6234,99;-3,25;51,5;29,0;0xd0;0x00;;0x05;;;0x84
1769037980;6234,99;-3,25;51,0;29,0;0xd0;0x00;;0x05;;;0x84
1769037987;6234,99;-3,25;50,5;29,0;0xd0;0x00;;0x05;;;0x84
1769037990;6234,99;-3,25;50,0;29,0;0xd0;0x00;;0x05;;;0x84
1769037995;6234,99;-3,25;49,5;29,0;0xd0;0x00;;0x05;;;0x84
1769038000;6234,99;-3,25;49,0;29,0;0xd0;0x00;;0x05;;;0x84
1769038004;6234,99;-3,25;48,5;29,0;0xd0;0x00;;0x05;;;0x84
1769038012;6234,99;-3,25;48,0;29,0;0xd0;0x00;;0x05;;;0x84
1769038017;6234,99;-3,25;47,5;29,0;0xd0;0x00;;0x05;;;0x84
1769038022;6234,99;-3,25;47,0;29,0;0xd0;0x00;;0x05;;;0x84
1769038029;6234,99;-3,25;46,5;29,0;0xd0;0x00;;0x05;;;0x84
1769038037;6234,99;-3,25;46,0;29,0;0xd0;0x00;;0x05;;;0x84
1769038044;6234,99;-3,25;45,5;29,0;0xd0;0x00;;0x05;;;0x84
1769038053;6234,99;-3,25;45,0;29,0;0xd0;0x00;;0x05;;;0x84
1769038065;6234,99;-3,25;44,5;29,0;0xd0;0x00;;0x05;;;0x84
1769038075;6234,99;-3,25;44,0;29,0;0xd0;0x00;;0x05;;;0x84
1769038090;6234,99;-3,25;43,5;29,0;0xd0;0x00;;0x05;;;0x84
1769038105;6234,99;-3,25;43,0;29,0;0xd0;0x00;;0x05;;;0x84
1769038122;6234,99;-3,25;42,5;29,0;0xd0;0x00;;0x05;;;0x84
1769038142;6234,99;-3,25;42,0;29,0;0xd0;0x00;;0x05;;;0x84
1769038163;6234,99;-3,25;41,5;29,0;0xd0;0x00;;0x05;;;0x84
1769038185;6234,99;-3,25;41,0;29,0;0xd0;0x00;;0x05;;;0x84
1769038212;6234,99;-3,25;40,5;29,0;0xd0;0x00;;0x05;;;0x84
1769038242;6234,99;-3,25;40,0;29,0;0xd0;0x00;;0x05;;;0x84
1769038266;6234,99;-3,25;39,5;29,0;0xd0;0x00;;0x05;;;0x84
1769038297;6234,99;-3,25;39,0;29,0;0xd0;0x00;;0x05;;;0x84
1769038324;6234,99;-3,25;38,5;29,0;0xd0;0x00;;0x05;;;0x84
1769038330;6234,99;-3,75;38,5;29,0;0xd0;0x00;;0x05;;;0x84
1769038359;6234,99;-3,75;38,0;29,0;0xd0;0x00;;0x05;;;0x84
1769038384;6234,99;-3,75;37,5;29,0;0xd0;0x00;;0x05;;;0x84
1769038432;6234,99;-3,75;37,0;29,0;0xd0;0x00;;0x05;;;0x84
1769038469;6234,99;-3,75;36,5;29,0;0xd0;0x00;;0x05;;;0x84
1769038479;6234,99;-3,75;36,5;29,0;0xd1;0x00;;0x05;;;0x84
1769038511;6235,00;-3,75;36,5;29,0;0xd1;0x00;;0x05;;;0x84
1769038513;6235,00;-3,75;36,0;29,0;0xd1;0x00;;0x05;;;0x84
1769038523;6235,01;-3,75;36,0;29,0;0xd1;0x00;;0x05;;;0x84
1769038535;6235,02;-3,75;36,0;29,0;0xd1;0x00;;0x05;;;0x84
1769038547;6235,03;-3,75;35,5;29,0;0xd1;0x00;;0x05;;;0x84
1769038557;6235,03;-3,75;36,0;29,0;0xd1;0x00;;0x05;;;0x84
1769038559;6235,04;-3,75;36,0;29,0;0xd1;0x00;;0x05;;;0x84
1769038571;6235,05;-3,75;36,0;29,0;0xd1;0x00;;0x05;;;0x84
1769038579;6235,05;-3,75;36,5;29,0;0xd1;0x00;;0x05;;;0x84
1769038583;6235,06;-3,75;36,5;29,0;0xd1;0x00;;0x05;;;0x84
1769038589;6235,06;-3,75;37,0;29,0;0xd1;0x00;;0x05;;;0x84
1769038595;6235,07;-3,75;37,0;29,0;0xd1;0x00;;0x05;;;0x84
1769038596;6235,07;-3,75;37,5;29,0;0xd1;0x00;;0x05;;;0x84
1769038603;6235,07;-3,75;38,0;29,0;0xd1;0x00;;0x05;;;0x84
1769038607;6235,08;-3,75;38,0;29,0;0xd1;0x00;;0x05;;;0x84
1769038608;6235,08;-3,75;38,5;29,0;0xd1;0x00;;0x05;;;0x84
1769038611;6235,08;-3,75;39,0;29,0;0xd1;0x00;;0x05;;;0x84
1769038616;6235,08;-3,75;39,5;29,0;0xd1;0x00;;0x05;;;0x84
1769038619;6235,09;-3,75;39,5;29,0;0xd1;0x00;;0x05;;;0x84
1769038620;6235,09;-3,75;40,0;29,0;0xd1;0x00;;0x05;;;0x84
1769038627;6235,09;-3,75;40,5;29,0;0xd1;0x00;;0x05;;;0x84
1769038630;6235,09;-3,75;41,0;29,0;0xd1;0x00;;0x05;;;0x84
1769038631;6235,10;-3,75;41,0;29,0;0xd1;0x00;;0x05;;;0x84
1769038633;6235,10;-3,75;41,5;29,0;0xd1;0x00;;0x05;;;0x84
1769038637;6235,10;-3,75;42,0;29,0;0xd1;0x00;;0x05;;;0x84
1769038640;6235,10;-3,75;42,5;29,0;0xd1;0x00;;0x05;;;0x84
1769038643;6235,11;-3,75;42,5;29,0;0xd1;0x00;;0x05;;;0x84
1769038644;6235,11;-3,75;43,0;29,0;0xd1;0x00;;0x05;;;0x84
1769038649;6235,11;-3,75;43,5;29,0;0xd1;0x00;;0x05;;;0x84
1769038652;6235,11;-3,75;44,0;29,0;0xd1;0x00;;0x05;;;0x84
1769038654;6235,11;-3,75;44,5;29,0;0xd1;0x00;;0x05;;;0x84
1769038655;6235,12;-3,75;44,5;29,0;0xd1;0x00;;0x05;;;0x84
1769038657;6235,12;-3,75;45,0;29,0;0xd1;0x00;;0x05;;;0x84
1769038661;6235,12;-3,75;45,5;29,0;0xd1;0x00;;0x05;;;0x84
1769038664;6235,12;-3,75;46,0;29,0;0xd1;0x00;;0x05;;;0x84
1769038666;6235,12;-3,75;46,5;29,0;0xd1;0x00;;0x05;;;0x84
1769038667;6235,13;-3,75;46,5;29,0;0xd1;0x00;;0x05;;;0x84
1769038669;6235,13;-3,75;47,0;29,0;0xd1;0x00;;0x05;;;0x84
1769038672;6235,13;-3,75;47,0;29,0;0xd0;0x00;;0x05;;;0x84
1769038674;6235,13;-3,75;47,5;29,0;0xd0;0x00;;0x05;;;0x84
1769038677;6235,13;-3,75;48,0;29,0;0xd0;0x00;;0x05;;;0x84
1769038679;6235,13;-3,75;48,5;29,0;0xd0;0x00;;0x05;;;0x84
1769038682;6235,13;-3,75;49,0;29,0;0xd0;0x00;;0x05;;;0x84
1769038686;6235,13;-3,75;49,5;29,0;0xd0;0x00;;0x05;;;0x84
1769038688;6235,13;-3,75;50,0;29,0;0xd0;0x00;;0x05;;;0x84
1769038691;6235,13;-3,75;50,5;29,0;0xd0;0x00;;0x05;;;0x84
1769038696;6235,13;-3,75;51,0;29,0;0xd0;0x00;;0x05;;;0x84
1769038698;6235,13;-3,75;51,5;29,0;0xd0;0x00;;0x05;;;0x84
1769038701;6235,13;-3,75;52,0;29,0;0xd0;0x00;;0x05;;;0x84
